internship_id,date_time,profile,company,location,start_date,stipend,duration,apply_by_date,offer,education,skills,perks
2025WSHP0678,9/27/2025 23:13,Business Development (Sales),Mithra Consulting,Chennai,Immediately,"₹ 15,000 - 20,000 /month",6 Months,26 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Sales, Sales Strategy","Certificate, Letter Of Recommendation"
2025WSHP0679,9/27/2025 21:48,3D Designer (Blender),Sakshi Media Group,Delhi,Immediately,"₹ 10,000 /month",6 Months,7 Oct' 25,Nothing,"4. are from Delhi, Mumbai only",Blender 3D,"Certificate, Letter Of Recommendation"
2025WSHP0680,9/21/2025 14:44,Digital Marketing,MISS ME AYURVEDIC WELLNESS PRIVATE LIMITED,Jaipur,Immediately,"₹ 5,000 - 8,000 /month",3 Months,Not Available,Nothing,Not Specified,"Digital Marketing, Email Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025WSHP0681,9/27/2025 22:22,Digital Marketing,THRM Digital Marketing Agency,Ulhasnagar,Immediately,"₹ 5,000 - 7,000 /month",3 Months,27 Oct' 25,Nothing,"4. are from Ulhasnagar, Thane, Dombivli, Kalyan, Mumbai, Badlapur, Ambernath, Titwala only","Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), Instagram Marketing, Search Engine Marketing (SEM), Social Media Marketing","Certificate, Letter Of Recommendation"
2025WSHP0682,9/21/2025 14:56,Full Stack Development,Arachnomesh Technologies Private Limited,Work from home,Immediately,"₹ 15,001 - 30,000 /month",3 Months,18 Oct' 25,Nothing,Not Specified,"CSS, HTML, JavaScript, MongoDB, MySQL, Node.js, React","Certificate, Letter Of Recommendation"
2025WSHP0683,9/21/2025 15:28,Object Scanning Specialist (iPhone Required),Graveiens Eduservices Private Limited,Work from home,Immediately,"₹ 16,000 - 37,000 /month",3 Months,10 Oct' 25,Nothing,Not Specified,"Data entry, Effective Communication, Hindi Proficiency (Spoken), iOS, Photography","Certificate, Flexible"
2025WSHP0684,9/27/2025 21:47,Graphic Design,The Design Cart,Faridabad,Immediately,"₹ 16,000 /month",4 Months,8 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Creative Suite, Adobe Illustrator, Adobe InDesign, Adobe Photoshop, Adobe Premiere Pro, Photography, UI & UX Design","Certificate, Letter Of Recommendation"
2025WSHP0685,9/21/2025 15:23,Business Development (Sales),Sherlocks Life,Work from home,Immediately,"₹ 13,000 - 17,000 /month",2 Months,11 Oct' 25,Nothing,Not Specified,"Business Development, Sales","Certificate, Flexible, Letter Of Recommendation"
2025WSHP0686,9/27/2025 23:03,Digital Marketing,StoryMirror Infotech Private Limited,Mumbai,Immediately,"₹ 5,000 - 11,000 /month",3 Months,3 Oct' 25,Nothing,Not Specified,"Digital Marketing, Effective Communication, Email Marketing, English Proficiency (Spoken), Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0687,9/27/2025 22:52,Media & Public Relations (PR),Mondial Kommunications Private Limited,Mumbai,Immediately,"₹ 12,000 /month",3 Months,12 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP0688,9/21/2025 15:14,Content Creator – Instagram Management,Aadi Foundation,Work from home,Immediately,Unpaid,3 Months,15 Oct' 25,Nothing,Not Specified,"Content Management, Facebook Marketing, Instagram Ads, Instagram Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0689,9/27/2025 20:14,Digital Marketing,Bempu Health,Bangalore,Immediately,"₹ 15,000 /month",2 Months,24 Oct' 25,Nothing,Not Specified,"Facebook Ads, Google AdWords, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0690,9/27/2025 23:05,Content and Social Media Marketing,THE BIG BASH ENTERTAINMENT,Mumbai,Immediately,"₹ 2,500 - 3,000 /month",2 Months,2 Oct' 25,Nothing,Not Specified,"Canva, Content Marketing, Digital Marketing Tools, Social Media Marketing, Video Editing","Certificate, Flexible, Letter Of Recommendation"
2025WSHP0691,9/27/2025 20:31,Business Development (Sales),Bizpole Business Solutions Private Limited,Coimbatore,Immediately,"₹ 11,000 - 20,000 /month",6 Months,15 Oct' 25,Nothing,Not Specified,"Effective Communication, Interpersonal skills",Certificate
2025WSHP0692,9/27/2025 21:53,Video Editing/Making,Dexo Media,Gurgaon,Immediately,"₹ 8,000 /month",3 Months,4 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, Adobe Premiere Pro, Video Editing, Video Making","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0693,9/27/2025 22:33,Human Resources (HR),U GRO Capital Limited,Thane,Immediately,"₹ 8,000 - 10,000 /month",6 Months,26 Oct' 25,Nothing,"4. are from Thane, Navi Mumbai, Mumbai, Kurla only","English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office",Certificate
2025WSHP0694,9/21/2025 14:56,Social Media Marketing,Urban House Fashion,Work from home,Immediately,"₹ 2,500 /month",2 Months,18 Oct' 25,Nothing,Not Specified,"Creative Writing, Digital Marketing, English Proficiency (Spoken), Instagram Marketing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation"
2025WSHP0695,9/21/2025 15:48,Social Media Marketing,NearBangalore,Work from home,Immediately,"₹ 3,000 - 5,000 /month",3 Months,3 Oct' 25,Nothing,Not Specified,"Creative Writing, Facebook Marketing, Instagram Marketing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0696,9/21/2025 15:26,ReactJS Development,Cogent Web Services,Work from home,Immediately,"₹ 10,000 /month",3 Months,11 Oct' 25,Nothing,Not Specified,"Node.js, React, REST API","Certificate, Letter Of Recommendation"
2025WSHP0697,9/27/2025 22:37,Finance,Celerity Consulting Private Limited,Mumbai,Immediately,"₹ 10,000 - 12,000 /month",6 Months,24 Oct' 25,Nothing,Not Specified,"Corporate Finance, Financial Analysis, Financial Modeling",Certificate
2025WSHP0698,9/28/2025 10:11,Full Stack Development,Ignisnova Robotics Private Limited,Kolkata,Immediately,"₹ 10,000 - 14,000 /month",6 Months,2 Oct' 25,Nothing,Not Specified,"Firebase, JavaScript, MySQL, Python, REST API","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP0699,9/21/2025 16:02,Social Media Marketing,The Active Story,Work from home,Immediately,"₹ 1,000 /month",2 Months,Not Available,Nothing,Not Specified,"Canva, Creative Writing, Graphic Design, Instagram Marketing, Social Media Marketing, Video Editing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0700,9/21/2025 14:48,Graphic Design,GEMA Education Technology Private Limited,Work from home,Immediately,"₹ 1,000 /month",1 Month,19 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, CorelDRAW","Certificate, 5 Days A Week"
2025WSHP0701,9/21/2025 15:03,Marketing & Graphic Design,House Of Merida,Work from home,Immediately,"₹ 13,000 - 25,000 lump sum",3 Months,17 Oct' 25,Nothing,"1. Fresh graduates or currently pursuing a degree in design, marketing, media, or related fields","Adobe Creative Suite, Content Writing, Digital Marketing, Graphic Design, Marketing Strategies, Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation"
2025WSHP0702,9/27/2025 22:12,Software Development,Techdome Solutions Private Limited,Indore,Immediately,"₹ 5,000 - 15,000 /month",6 Months,24 Oct' 25,Nothing,1. Bachelor’s degree in computer science or equivalent qualification.,".NET, JavaScript, MEAN, MERN, MySQL, Node.js, Python, React","Certificate, Flexible, 5 Days A Week"
2025WSHP0703,9/21/2025 15:31,Global Student Engagement,Shiksha,Work from home,Immediately,"₹ 5,000 - 8,000 /month",3 Months,9 Oct' 25,Nothing,1. Source and collect genuine reviews from students currently studying abroad.,"Effective Communication, LinkedIn Marketing","Certificate, Flexible"
2025WSHP0704,9/27/2025 21:37,Omni Sports Advisor,Decathlon,Gurgaon,Immediately,"₹ 14,999 - 15,000 /month",3 Months,11 Oct' 25,Nothing,Not Specified,Effective Communication,"Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP0705,9/28/2025 9:56,Corporate Sales,BNM Business Solutions LLP,Pune,Immediately,"₹ 15,000 /month",3 Months,18 Oct' 25,Nothing,"4. are from Pune, Navi Mumbai, Bangalore only",Sales Strategy,Certificate
2025WSHP0706,9/27/2025 21:37,Event Management,Exchange4media Group,Noida,Immediately,"₹ 10,000 - 1,20,000 /month",6 Months,11 Oct' 25,Nothing,Not Specified,English Proficiency (Spoken),"Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP0707,9/27/2025 20:32,Business Development (Sales),Inceptionmind Technologies,Bangalore,Immediately,"₹ 10,000 - 15,000 /month",6 Months,12 Oct' 25,Nothing,"1. Bachelor’s degree (or pursuing final year) in business administration, marketing, or related field.","Business Development, Market research, Sales",Certificate
2025WSHP0708,9/21/2025 15:53,Digital Marketing,Polkassembly,Work from home,Immediately,"₹ 25,000 - 35,000 /month",3 Months,2 Oct' 25,Nothing,Not Specified,"Creative Writing, Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation"
2025WSHP0709,9/27/2025 22:27,Business Developer Executive,IDZ Digital Private Limited,Mumbai,Immediately,"₹ 8,000 /month",2 Months,24 Oct' 25,Nothing,1. Bachelor’s degree in Business Administration (BBA) or Management Studies (BMS),Lead Generation,"Certificate, 5 Days A Week"
2025WSHP0710,9/27/2025 20:22,Finance & Accounting,Gnanashree H,Bangalore,Immediately,"₹ 7,000 - 15,000 /month",3 Months,22 Oct' 25,Nothing,Not Specified,"Cold Calling, Effective Communication, Finance, Financial Reporting, Google Workspace, MS-Excel","Certificate, Flexible, Letter Of Recommendation, Mentorship, 5 Days A Week"
2025WSHP0711,9/21/2025 15:51,YouTube Marketing,Scope For Change,Work from home,Immediately,Unpaid,1 Month,3 Oct' 25,Nothing,"5. Repurpose existing content (events, student activities, workshops) into short-form videos.","Instagram Ads, Instagram Marketing, LinkedIn Ads, LinkedIn Marketing, Market Analysis, Marketing, YouTube Ads","Certificate, Flexible, Letter Of Recommendation"
2025WSHP0712,9/27/2025 21:43,Business Development (Sales),WebLiska Technologies,Faridabad,Immediately,"₹ 12,000 - 20,000 /month",6 Months,9 Oct' 25,Nothing,Not Specified,"English Proficiency (Spoken), English Proficiency (Written), Sales","Certificate, Letter Of Recommendation"
2025WSHP0713,9/27/2025 21:01,Field Survey Executive,Pooja Consulation Company,Manesar,Immediately,"₹ 15,000 /month",3 Months,25 Oct' 25,Nothing,Not Specified,"Effective Communication, Field Work","Certificate, Letter Of Recommendation"
2025WSHP0714,9/27/2025 20:32,Design,Microtex Processors Private Limited,Delhi,Immediately,"₹ 7,000 - 25,000 /month",2 Months,13 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, CorelDRAW, Fashion Designing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0715,9/21/2025 14:54,Tele Fundraising,She Can Foundation,Work from home,Immediately,"₹ 1,500 - 10,000 lump sum",1 Month,19 Oct' 25,Nothing,Not Specified,Effective Communication,"Certificate, Flexible, Letter Of Recommendation"
2025WSHP0716,9/21/2025 14:40,Video Editing/Making,Untangle Design,Jaipur,Immediately,"₹ 7,000 - 11,000 /month",6 Months,17 Oct' 25,Nothing,Not Specified,"Adobe After Effects, Adobe Photoshop, Adobe Premiere Pro, Audacity, Content Editing, Final Cut Pro, Video Editing, Video Making","Certificate, Flexible, Letter Of Recommendation"
2025WSHP0717,9/28/2025 9:53,Inside Sales,Kraf Ventures,Pune,Immediately,"₹ 10,000 - 17,000 /month",3 Months,24 Oct' 25,Nothing,Not Specified,"Effective Communication, MS-Excel, Presentation skills","Certificate, Flexible, Letter Of Recommendation"
2025WSHP0718,9/21/2025 15:08,Graphic Design,Zapphire Flexible Recruitment Solutions Private Limited,Work from home,Immediately,"₹ 4,000 /month",2 Months,16 Oct' 25,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, CorelDRAW","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0719,9/27/2025 22:02,Lead Generation,HangingPanda Private Limited,Delhi,Immediately,"₹ 5,000 - 8,000 /month",3 Months,20 Oct' 25,Nothing,Not Specified,"Effective Communication, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Internet, LinkedIn Marketing, MS-Excel","Certificate, 5 Days A Week"
2025WSHP0720,9/27/2025 21:23,Social Media Marketing,Gaurav Attri,Delhi,Immediately,"₹ 5,000 - 15,000 /month",6 Months,17 Oct' 25,Nothing,Not Specified,"Content Writing, English Proficiency (Spoken), English Proficiency (Written), Search Engine Marketing (SEM), Social Media Marketing, Video Making","Certificate, Flexible, Letter Of Recommendation, Mentorship"
2025WSHP0721,9/27/2025 20:39,Sales and Marketing,Academix Perfect Guide Private Limited,Bangalore,Immediately,"₹ 5,000 - 5,500 /month",3 Months,4 Oct' 25,Nothing,1. Reach out to prospective students to promote admissions.,"English Proficiency (Spoken), Negotiation, Sales","Certificate, Letter Of Recommendation"
2025WSHP0722,9/21/2025 16:07,Sales and Marketing,Pixcurate,Work from home,Immediately,"₹ 1,000 - 2,000 /month",1 Month,Not Available,Nothing,Not Specified,"Effective Communication, Hindi Proficiency (Spoken), Marathi Proficiency(Spoken), Marketing, Sales","Certificate, Flexible, 5 Days A Week"
2025WSHP0723,9/27/2025 22:21,Graphic Design,Web Dakaar Digital Consultancy LLP,Mumbai,Immediately,"₹ 8,000 - 10,000 /month",5 Months,Not Available,Nothing,4. Education: Graduation is a must. Applied arts or a graduation in bachelor of design (B.Des) will be preferred,"Adobe Illustrator, Adobe InDesign, Adobe Photoshop, Video Editing",Certificate
2025WSHP0724,9/27/2025 22:04,Content Writing,Aerol Formulations Private Limited,Delhi,Immediately,"₹ 15,000 - 18,000 /month",3 Months,Not Available,Nothing,Not Specified,"Blogging, Creative Writing, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation"
2025WSHP0725,9/27/2025 23:08,Video Editing/Making,Invest Mindset,Mira Bhayandar,Immediately,"₹ 9,000 - 17,000 /month",4 Months,Not Available,Nothing,Not Specified,"Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, Final Cut Pro, Video Editing, Videography, Video Making, Video Marketing",Certificate
2025WSHP0726,9/27/2025 21:20,Digital Marketing,Animpet Ecomm Private Limited,Gurgaon,Immediately,"₹ 5,000 - 10,000 /month",3 Months,18 Oct' 25,Nothing,1. Candidates pursuing/with a background in Marketing/Communications preferred.,"Creative Writing, Digital Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Letter Of Recommendation, 5 Days A Week"
2025WSHP0727,9/21/2025 15:42,Health Coach Video Spoksperson,Nitashh Marketing,Work from home,Immediately,"₹ 1,005 - 2,201 /month",6 Months,5 Oct' 25,Nothing,Not Specified,"Effective Communication, Interpersonal skills, Medical Terminology, Videography, Video Making","Certificate, Flexible"
2025WSHP0728,9/27/2025 21:57,Marketing,Quick Clean Private Limited,Delhi,Immediately,"₹ 5,000 /month",6 Months,2 Oct' 25,Nothing,"1. Pursuing/completed a degree in marketing, business, or a related field.","Content Marketing, Digital Marketing, English Proficiency (Spoken), Market Analysis, Market research, Strategy",Certificate
2025WSHP0729,9/27/2025 22:04,Digital Marketing,Eazotel Technologies Private Limited,Gurgaon,Immediately,"₹ 5,000 - 10,000 /month",6 Months,Not Available,Nothing,Not Specified,"Digital Marketing, Facebook Marketing, Instagram Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0730,9/28/2025 10:00,Video Editing/Making,Mentor Me Careers,Pune,Immediately,"₹ 5,000 /month",6 Months,8 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, Adobe Premiere Pro","Certificate, Letter Of Recommendation"
2025WSHP0731,9/27/2025 22:50,"Consulting, ERP Implementations & Investment Banking",Global Startup Summit,Mumbai,Immediately,"₹ 9,000 - 20,000 /month",6 Months,15 Oct' 25,Nothing,"3. Regular recording of Invoices, maintaining of Inventory Masters, production data on Bos Global ERP, PetPooja ERP etc of the Group companies & clients","Business Research, Canva, Client Interaction, Client Relationship, ERP Implementation and Deployment, Financial Modeling","Certificate, Flexible, Letter Of Recommendation"
2025WSHP0732,9/21/2025 15:55,Content and Social Media Marketing,Adivasi Yuva Seva Sangh,Work from home,Immediately,Unpaid,2 Months,1 Oct' 25,Nothing,Not Specified,"Content Editing, Content Marketing, Content Writing, Social Media Marketing","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
2025WSHP0733,9/27/2025 22:18,Content Writing,Fission Infotech,Hyderabad,Immediately,"₹ 5,000 - 10,000 /month",3 Months,5 Oct' 25,Nothing,4. Has Sales/Marketing Degree (MBA Preferred but not a limitation),"Blogging, Content Writing, Creativity, Digital Marketing, Effective Communication, Marketing Strategy, Search Engine Optimization (SEO), Storytelling","Certificate, Flexible, 5 Days A Week"
2025WSHP0734,9/27/2025 21:14,Photography,G&G GLOBAL,Delhi,Immediately,"₹ 10,000 - 12,000 /month",3 Months,22 Oct' 25,Nothing,Not Specified,"Adobe Photoshop, Adobe Photoshop Lightroom CC, Content Marketing, Image Editing, Photography, Video Editing, Videography, Video Making","Certificate, Flexible, Letter Of Recommendation, 5 Days A Week"
